user_id,age,income,education,gender,marital_status,occupation
6927,39,45057.01446636941,Master,Male,Married,Professional
6928,46,52316.079719505025,PhD,Female,Single,Technical
6929,30,25771.483056671495,Primary,Female,Single,Administrative
6930,46,38274.97928267177,Master,Female,Single,Administrative
6931,58,63954.047706811136,PhD,Male,Married,Technical
6932,19,43502.480889939805,Primary,Female,Widowed,Service
6933,49,27879.64630061852,PhD,Male,Single,Technical
6934,28,30861.76184832997,High school,Male,Divorced,Service
6935,46,36566.85474590275,Master,Male,Single,Service
6936,60,66679.05635307098,Bachelor,Female,Widowed,Service
6937,55,43393.54510829785,Bachelor,Male,Divorced,Technical
6938,39,46154.153254494115,Primary,Female,Divorced,Service
6939,29,30488.10620986712,Master,Male,Divorced,Professional
6940,22,34181.075703679315,High school,Male,Divorced,Sales
6941,56,76885.38326354697,PhD,Female,Widowed,Sales
6942,62,58016.704720163136,High school,Female,Widowed,Technical
6943,32,48416.02280526471,PhD,Female,Widowed,Technical
6944,53,68810.54976428756,Master,Male,Married,Professional
6945,57,48087.335677492105,High school,Male,Divorced,Professional
6946,60,52008.63114416566,PhD,Female,Divorced,Service
6947,49,46269.21801504586,Master,Female,Married,Professional
6948,61,43990.99697247147,Primary,Female,Single,Service
6949,26,46828.644724404265,Primary,Male,Married,Service
6950,40,67599.00318536017,PhD,Male,Widowed,Professional
6951,57,57637.379450665394,Primary,Male,Widowed,Administrative
6952,58,47625.95769733493,Primary,Female,Divorced,Professional
6953,52,60375.14384192071,Primary,Female,Married,Administrative
6954,53,48346.598297067125,Master,Male,Single,Administrative
6955,54,53147.33890871994,High school,Male,Widowed,Sales
6956,49,45973.667278748966,Master,Male,Married,Professional
6957,54,46683.668061225355,Primary,Male,Divorced,Professional
6958,36,71132.37210849354,Master,Female,Single,Administrative
6959,31,42977.720663050364,Primary,Male,Single,Administrative
6960,29,31317.77498032461,Bachelor,Female,Divorced,Service
6961,61,38622.62731999159,PhD,Female,Widowed,Professional
6962,39,41836.029843353324,Bachelor,Female,Married,Professional
6963,18,69481.40789428412,Bachelor,Male,Divorced,Professional
6964,59,48644.430769717,Bachelor,Female,Single,Professional
6965,35,39442.912679292545,Primary,Male,Single,Technical
6966,35,22072.729083269453,High school,Female,Widowed,Professional
6967,51,70870.82965737669,Bachelor,Male,Widowed,Service
6968,58,19239.94608175706,Bachelor,Male,Married,Professional
6969,53,66002.17570505803,Primary,Male,Widowed,Administrative
6970,53,65036.253499556944,Master,Female,Married,Sales
6971,52,36430.46952490089,High school,Female,Divorced,Service
6972,45,45419.05835968278,Bachelor,Male,Divorced,Technical
6973,53,46527.68172628414,Bachelor,Male,Divorced,Administrative
6974,50,48104.25991898196,High school,Male,Divorced,Professional
6975,42,37543.31536322879,Bachelor,Female,Widowed,Service
6976,27,37908.02624792683,Primary,Female,Widowed,Technical
6977,45,46365.87775207763,Master,Male,Widowed,Administrative
6978,63,20719.843484731715,High school,Female,Married,Service
6979,44,39145.22214032112,High school,Female,Married,Professional
6980,31,56710.855055939785,PhD,Female,Widowed,Administrative
6981,54,51886.68577010151,PhD,Female,Married,Technical
6982,60,59067.57884517253,Primary,Female,Single,Technical
6983,42,34727.52881009974,PhD,Female,Divorced,Sales
6984,46,46548.12899985839,Bachelor,Female,Married,Sales
6985,53,65778.1912859047,Master,Male,Single,Administrative
6986,49,53317.189527885086,High school,Male,Widowed,Administrative
6987,50,18440.57809772769,PhD,Female,Widowed,Administrative
6988,62,57151.008167075684,PhD,Female,Widowed,Technical
6989,44,41362.84925855495,PhD,Male,Single,Administrative
6990,26,39438.63743004638,Primary,Female,Divorced,Service
6991,35,29515.1922119935,Bachelor,Male,Single,Service
6992,40,36218.091470169515,Bachelor,Male,Married,Sales
6993,47,51712.81400629914,Primary,Male,Widowed,Service
6994,18,49053.6675971832,Master,Male,Single,Sales
6995,64,63927.99805844985,High school,Female,Divorced,Service
6996,24,15325.477751476683,High school,Female,Single,Administrative
6997,33,17445.917691445415,Primary,Female,Married,Technical
6998,39,59514.841648474656,High school,Female,Married,Sales
6999,36,25980.01990697992,Master,Female,Divorced,Administrative
7000,21,46768.66635389693,Primary,Male,Widowed,Administrative
7001,41,72913.92353467894,Master,Female,Married,Service
7002,29,39840.7880036374,Bachelor,Male,Married,Sales
7003,18,78911.48910871136,PhD,Female,Married,Sales
7004,54,61791.53097603708,PhD,Male,Single,Sales
7005,42,46020.63050745879,PhD,Female,Widowed,Service
7006,22,36674.13696609193,Bachelor,Female,Single,Sales
7007,59,53380.154947923686,Bachelor,Male,Married,Professional
7008,52,41971.973019345016,Bachelor,Male,Married,Sales
7009,20,41568.83492682345,PhD,Female,Widowed,Service
7010,26,58610.12248193625,Master,Female,Single,Service
7011,53,54666.51523518652,Master,Female,Married,Technical
7012,60,72911.39775836281,PhD,Male,Widowed,Technical
7013,22,44054.62216240934,High school,Female,Single,Sales
7014,21,46955.14429230427,Master,Male,Married,Service
7015,54,70088.09179410599,Master,Female,Married,Sales
7016,20,56090.86255065082,Master,Male,Widowed,Professional
7017,30,34174.45766513931,PhD,Male,Single,Administrative
7018,43,34235.647609046704,Bachelor,Female,Widowed,Sales
7019,42,34941.15068186569,PhD,Female,Single,Professional
7020,51,25678.835948262575,Master,Male,Widowed,Sales
7021,62,33257.96082955682,Master,Male,Widowed,Professional
7022,53,41852.00049185195,PhD,Female,Married,Technical
7023,53,24680.13266571132,PhD,Female,Single,Technical
7024,27,82208.23645511206,Bachelor,Male,Married,Technical
7025,22,41986.12592354521,Primary,Female,Divorced,Service
7026,29,32401.405726913825,High school,Male,Widowed,Technical
7027,58,54242.760157431454,Bachelor,Female,Divorced,Sales
7028,44,60452.16941368416,Bachelor,Female,Single,Service
7029,27,44669.952810170995,High school,Female,Single,Administrative
7030,43,30185.529130560037,Master,Male,Single,Sales
7031,27,72262.65028154672,PhD,Male,Married,Professional
7032,46,72427.67354235455,Primary,Male,Widowed,Technical
7033,43,48734.34415053676,PhD,Female,Single,Service
7034,63,32734.05027840014,High school,Male,Divorced,Sales
7035,22,54014.39611273038,Primary,Female,Divorced,Technical
7036,48,21213.654670681888,Bachelor,Female,Married,Service
7037,51,70060.38334433155,High school,Female,Divorced,Service
7038,47,65484.19903401359,Master,Female,Widowed,Service
7039,47,56440.55877193158,Primary,Male,Married,Professional
7040,38,33540.297183065835,PhD,Male,Widowed,Sales
7041,34,66842.69249197523,High school,Male,Widowed,Administrative
7042,49,48110.01549654144,Bachelor,Female,Widowed,Administrative
7043,56,44065.359154071666,Primary,Male,Married,Technical
7044,19,58596.6918488272,PhD,Female,Single,Professional
7045,19,38879.46386506583,Primary,Female,Widowed,Professional
7046,63,50382.06863806935,Master,Female,Married,Administrative
7047,48,47379.133886549345,PhD,Male,Married,Service
7048,59,40863.53195978842,PhD,Male,Widowed,Professional
7049,55,14772.589102113081,High school,Female,Widowed,Professional
7050,60,36516.62591310311,Primary,Male,Widowed,Service
7051,19,65020.77365814654,Primary,Female,Widowed,Service
7052,23,40731.875258516535,Master,Female,Divorced,Administrative
7053,32,98217.62967420687,Primary,Male,Single,Technical
7054,27,75524.68088961499,Bachelor,Male,Single,Administrative
7055,39,47248.26373787616,PhD,Female,Single,Technical
7056,21,55776.2553330705,Master,Female,Widowed,Service
7057,48,93170.9975994846,Master,Male,Married,Sales
7058,41,44987.63444197948,PhD,Female,Single,Service
7059,35,44398.201744186576,Bachelor,Female,Married,Administrative
7060,28,48304.003206233196,Master,Male,Widowed,Sales
7061,24,52720.337586597525,PhD,Female,Married,Administrative
7062,24,41357.78019000448,High school,Female,Widowed,Technical
7063,39,41987.69599491123,Primary,Female,Single,Administrative
7064,53,71569.65473950985,Bachelor,Female,Single,Sales
7065,61,50607.98050492574,Primary,Male,Divorced,Administrative
7066,45,40724.916211851945,High school,Male,Widowed,Service
7067,34,56027.40746981363,PhD,Female,Married,Sales
7068,56,55288.18204811813,High school,Male,Divorced,Technical
7069,54,40912.651838869446,Primary,Male,Widowed,Administrative
7070,25,41527.6895492843,Bachelor,Female,Widowed,Service
7071,32,51383.45759921233,High school,Male,Married,Sales
7072,55,52327.89212359138,PhD,Female,Married,Technical
7073,22,73178.46522254987,High school,Female,Widowed,Technical
7074,49,35477.940739071775,Master,Female,Widowed,Technical
7075,26,41323.042161192025,Master,Male,Single,Service
7076,53,55328.83355354196,Primary,Female,Single,Service
7077,25,56775.291484059475,Bachelor,Male,Divorced,Professional
7078,41,21351.89376032079,Master,Female,Widowed,Service
7079,21,53749.862596099,Master,Female,Married,Technical
7080,61,36999.591100436744,PhD,Female,Married,Sales
7081,35,62077.701235633605,Primary,Female,Widowed,Sales
7082,58,37783.78174207431,High school,Male,Widowed,Service
7083,45,46279.75018852654,High school,Female,Widowed,Service
7084,54,52363.04695780263,PhD,Male,Married,Professional
7085,54,54412.34195287486,High school,Female,Married,Sales
7086,35,47065.318013610486,Primary,Male,Widowed,Technical
7087,51,44629.97954026093,PhD,Male,Widowed,Professional
7088,58,35744.981127891064,Primary,Male,Married,Technical
7089,63,40576.635111401614,Bachelor,Male,Married,Sales
7090,58,29330.988945101257,Master,Female,Single,Sales
7091,37,73086.92193687032,Bachelor,Male,Married,Administrative
7092,49,51461.98737909666,Primary,Male,Widowed,Sales
7093,40,26525.880717737036,Bachelor,Male,Married,Service
7094,21,59254.9002703829,Primary,Male,Single,Service
7095,62,26382.6414916121,Bachelor,Male,Divorced,Technical
7096,18,36637.33107153252,High school,Female,Single,Technical
7097,50,49425.95517227551,Master,Male,Widowed,Service
7098,23,34794.79789624857,High school,Female,Single,Sales
7099,58,45972.38415610211,Primary,Male,Divorced,Sales
7100,25,57118.59679464477,Bachelor,Male,Widowed,Technical
7101,23,22202.657060718066,Master,Male,Divorced,Sales
7102,33,72976.28445879149,PhD,Female,Widowed,Administrative
7103,63,60200.74999961376,Bachelor,Male,Widowed,Service
7104,42,40211.1775065867,Bachelor,Female,Widowed,Technical
7105,60,80121.28948249362,Primary,Male,Widowed,Sales
7106,29,33561.63564987297,PhD,Female,Divorced,Technical
7107,18,65783.18324440841,Primary,Male,Widowed,Professional
7108,51,45148.83929688058,High school,Female,Widowed,Service
7109,52,78867.68972559835,Primary,Female,Widowed,Administrative
7110,50,54934.981659832076,PhD,Male,Widowed,Sales
7111,64,47040.27518279406,Bachelor,Female,Single,Professional
7112,20,47599.83502027367,Master,Male,Single,Technical
7113,49,48470.06161973252,Master,Male,Widowed,Professional
7114,34,47945.79674193154,Master,Female,Single,Service
7115,24,44991.83409372368,Master,Female,Widowed,Technical
7116,28,43674.018221690196,PhD,Female,Single,Service
7117,40,40585.74020984059,PhD,Female,Divorced,Sales
7118,32,49867.53422126879,Primary,Female,Widowed,Technical
7119,53,53743.038536183216,Master,Male,Single,Professional
7120,21,59377.80522343777,Bachelor,Female,Single,Service
7121,60,53064.32396780914,Master,Male,Married,Administrative
7122,56,49277.019772361,PhD,Female,Single,Technical
7123,60,43464.12828633703,Primary,Male,Widowed,Professional
7124,40,52836.89968172494,Master,Male,Divorced,Sales
7125,63,52291.313781682584,PhD,Female,Single,Service
7126,63,44199.64853012205,High school,Male,Single,Technical
7127,55,65313.94958366071,PhD,Male,Divorced,Administrative
7128,34,60235.718200797506,Master,Female,Widowed,Professional
7129,51,39581.18868303022,Master,Male,Single,Professional
7130,38,38462.655637553005,High school,Male,Widowed,Professional
7131,57,41334.00223640132,PhD,Female,Single,Professional
7132,52,50195.28784251273,Bachelor,Male,Widowed,Service
7133,60,37402.27999398057,High school,Male,Married,Sales
7134,50,46766.315952126075,PhD,Female,Widowed,Sales
7135,51,56677.53402443031,Bachelor,Female,Widowed,Sales
7136,49,45994.31949461118,High school,Male,Widowed,Sales
7137,39,52611.59337080451,Bachelor,Female,Divorced,Administrative
7138,18,42174.507243817905,PhD,Female,Married,Professional
7139,40,36511.95754480004,Master,Female,Single,Service
7140,35,54769.12681252291,High school,Female,Widowed,Service
7141,18,23660.731641005063,Primary,Male,Widowed,Sales
7142,55,86621.68962143068,PhD,Male,Widowed,Sales
7143,63,34827.026574227144,High school,Female,Single,Sales
7144,26,38426.13745323476,Master,Male,Married,Technical
7145,59,45386.84322179122,High school,Male,Married,Administrative
7146,51,39866.43474326303,Master,Female,Married,Technical
7147,39,40150.31789770095,PhD,Female,Single,Sales
7148,55,54577.142771958126,PhD,Female,Divorced,Sales
7149,50,47660.794721183935,Bachelor,Male,Single,Service
7150,34,42902.154933492566,Bachelor,Female,Widowed,Service
7151,35,27299.839727703846,PhD,Male,Single,Technical
7152,44,35460.6996188617,Master,Female,Single,Technical
7153,23,51721.66931081665,Primary,Female,Divorced,Technical
7154,61,51995.287547541615,Primary,Male,Married,Professional
7155,40,28719.31240762851,Bachelor,Female,Single,Service
7156,22,46840.84462809485,PhD,Female,Single,Professional
7157,27,12720.662000385964,Primary,Female,Divorced,Service
7158,39,55773.79019474485,Bachelor,Male,Married,Professional
7159,61,43310.73522641498,Primary,Female,Divorced,Sales
7160,39,65424.73404029045,Bachelor,Female,Widowed,Technical
7161,43,56354.399278754165,Bachelor,Male,Single,Sales
7162,33,67201.52806202447,High school,Female,Divorced,Sales
7163,51,43944.20291078563,Bachelor,Male,Divorced,Administrative
7164,42,48923.421419192455,Master,Female,Widowed,Technical
7165,23,37261.568199243935,Bachelor,Female,Divorced,Sales
7166,24,63137.67917229743,Master,Female,Widowed,Service
7167,31,51687.22246860819,Primary,Female,Married,Service
7168,45,47335.90064241532,Bachelor,Male,Single,Professional
7169,30,68091.03099224622,Bachelor,Female,Divorced,Technical
7170,20,22180.613581190384,High school,Male,Married,Sales
7171,38,65302.48851251932,High school,Male,Married,Administrative
7172,18,37677.46488199527,Bachelor,Male,Divorced,Technical
7173,37,50946.275573080224,Primary,Male,Widowed,Service
7174,53,22071.967604856738,Master,Female,Single,Administrative
7175,40,52327.95736316238,High school,Male,Widowed,Service
7176,37,38603.97558950255,High school,Male,Single,Service
7177,19,32433.642830210854,PhD,Male,Married,Sales
7178,48,71046.68005888112,PhD,Female,Single,Professional
7179,63,29361.07175112548,PhD,Female,Single,Administrative
7180,53,43629.37837750436,PhD,Male,Single,Administrative
7181,30,56651.993204073595,Primary,Female,Divorced,Service
7182,43,57201.36452325478,High school,Male,Single,Sales
7183,35,29843.970515243527,Primary,Male,Divorced,Sales
7184,34,44308.84946452895,Bachelor,Male,Married,Technical
7185,33,75824.43143649257,Primary,Female,Widowed,Sales
7186,43,43088.3769352885,High school,Female,Widowed,Service
7187,33,77634.91739999427,High school,Male,Single,Administrative
7188,58,54586.00275822666,Primary,Male,Divorced,Administrative
7189,45,57768.8456959052,Master,Female,Married,Professional
7190,28,16044.789613852343,Bachelor,Male,Divorced,Sales
7191,26,43499.48521217739,Bachelor,Female,Divorced,Professional
7192,42,69344.82468657506,High school,Female,Divorced,Professional
7193,38,43571.42285660161,High school,Female,Single,Professional
7194,62,37989.61885237706,PhD,Male,Widowed,Service
7195,33,43436.22202667334,Bachelor,Female,Widowed,Technical
7196,48,57803.66006074223,Master,Female,Widowed,Technical
7197,43,35618.23545625555,Master,Male,Divorced,Administrative
7198,54,42322.927448588365,High school,Male,Divorced,Technical
7199,27,35867.934571294405,Master,Female,Divorced,Sales
7200,64,33223.63520198477,High school,Female,Married,Technical
7201,49,74178.03382594833,PhD,Female,Divorced,Professional
7202,53,30879.936459468387,PhD,Male,Widowed,Sales
7203,27,60607.30544224535,Primary,Male,Single,Administrative
7204,27,51827.096325917555,Bachelor,Male,Widowed,Technical
7205,34,67971.55877957621,Bachelor,Male,Single,Service
7206,57,59545.30186671078,PhD,Female,Divorced,Professional
7207,31,48907.76743635956,Primary,Male,Single,Administrative
7208,51,64636.67938084861,Master,Female,Married,Sales
7209,58,43739.59800933019,PhD,Female,Widowed,Sales
7210,51,49976.846822467865,High school,Male,Married,Sales
7211,61,38569.62630973113,Bachelor,Female,Widowed,Technical
7212,63,41984.42118893884,PhD,Female,Married,Professional
7213,37,56607.69464421964,Bachelor,Female,Divorced,Service
7214,30,30139.375959909088,PhD,Female,Widowed,Service
7215,27,71639.56618025692,Master,Female,Widowed,Service
7216,59,56097.53943188389,PhD,Female,Single,Professional
7217,34,73449.01495373299,Bachelor,Female,Divorced,Professional
7218,53,50234.26301602489,Master,Male,Single,Sales
7219,23,43212.87377150265,Bachelor,Male,Widowed,Administrative
7220,55,66129.39122482539,PhD,Female,Single,Service
7221,51,68053.92976483669,Bachelor,Male,Divorced,Technical
7222,53,36933.29119208382,Master,Male,Widowed,Administrative
7223,23,53061.66803753241,High school,Male,Married,Technical
7224,44,53703.487362711385,Bachelor,Female,Married,Sales
7225,47,47337.73635258699,PhD,Female,Divorced,Administrative
7226,50,32744.811642636352,Master,Male,Divorced,Professional
7227,64,31426.968794512508,Bachelor,Female,Married,Professional
7228,30,86205.68195080513,Primary,Male,Single,Technical
7229,53,67626.37639466104,Bachelor,Female,Single,Technical
7230,61,73951.75386627931,High school,Female,Single,Sales
7231,63,25149.374124604306,Master,Male,Widowed,Technical
7232,22,15027.787317513175,PhD,Female,Married,Professional
7233,60,70091.27997819902,Primary,Male,Divorced,Professional
7234,23,34651.13122707799,Primary,Male,Widowed,Service
7235,59,64742.88744685121,High school,Female,Married,Professional
7236,43,59578.215314302775,PhD,Female,Divorced,Professional
7237,43,59996.229355164825,Master,Male,Divorced,Sales
7238,21,48448.35551869828,Primary,Female,Married,Service
7239,62,65446.0155786709,Bachelor,Male,Single,Professional
7240,45,54021.42706132421,PhD,Female,Married,Technical
7241,43,41974.07267103401,High school,Female,Single,Service
7242,62,43574.03548438334,PhD,Male,Married,Technical
7243,59,31857.699346163296,High school,Male,Divorced,Technical
7244,36,47039.98735203128,Primary,Female,Widowed,Sales
7245,28,57659.083333064475,PhD,Female,Married,Technical
7246,44,66485.59257867304,Bachelor,Female,Divorced,Technical
7247,38,44994.06777182937,Master,Male,Married,Administrative
7248,50,43117.44129479177,Primary,Female,Widowed,Service
7249,30,37578.87497240068,Bachelor,Female,Divorced,Technical
7250,35,46047.58117245376,High school,Male,Divorced,Professional
7251,47,39210.87105414933,High school,Female,Divorced,Technical
7252,27,49930.79536189718,High school,Male,Divorced,Technical
7253,23,45794.38987860523,Bachelor,Male,Widowed,Sales
7254,20,77470.23576271695,Bachelor,Female,Single,Sales
7255,19,45953.1616858688,PhD,Male,Divorced,Service
7256,53,73903.65249926799,Bachelor,Female,Divorced,Sales
7257,37,40942.14827730291,Master,Male,Single,Technical
7258,57,47206.68134430831,Bachelor,Male,Widowed,Professional
7259,38,46270.36384202553,Master,Female,Single,Technical
7260,55,47474.00110951441,High school,Female,Widowed,Sales
7261,29,31776.77320227412,Bachelor,Female,Single,Administrative
7262,36,43282.444189135174,PhD,Male,Divorced,Technical
7263,52,55722.44918729606,PhD,Female,Married,Administrative
7264,43,54647.54434652809,Bachelor,Female,Married,Professional
7265,36,55509.10559112039,Bachelor,Male,Widowed,Professional
7266,60,42337.547160793685,Master,Female,Divorced,Sales
7267,61,33108.757980857394,Master,Female,Married,Service
7268,63,56783.8669226181,High school,Female,Divorced,Sales
7269,27,15200.293944929603,Primary,Male,Widowed,Administrative
7270,45,69146.19533199898,High school,Male,Divorced,Technical
7271,41,50106.606625273955,Primary,Female,Widowed,Professional
7272,19,63429.68908423241,Bachelor,Male,Divorced,Administrative
7273,37,47400.510719669284,Primary,Male,Single,Service
7274,24,37484.79424092206,Primary,Female,Divorced,Technical
7275,46,68001.07912962204,Bachelor,Female,Single,Sales
7276,46,59041.91364919523,Bachelor,Female,Widowed,Technical
7277,47,50098.375528326535,Master,Male,Married,Service
7278,49,42147.09426821554,High school,Female,Single,Sales
7279,34,71109.65797918678,Bachelor,Male,Divorced,Service
7280,55,73267.09108259322,Master,Male,Divorced,Administrative
7281,57,40956.82356244669,High school,Male,Widowed,Administrative
7282,54,39817.797593808486,Master,Male,Divorced,Professional
7283,61,43617.18925734841,Bachelor,Female,Single,Professional
7284,49,30531.673482658753,Primary,Male,Single,Administrative
7285,19,46775.48055992386,PhD,Male,Married,Service
7286,42,52974.33123479012,Primary,Male,Divorced,Sales
7287,52,22801.530032425875,Bachelor,Female,Married,Service
7288,54,39277.16472909876,PhD,Male,Divorced,Service
7289,60,64065.450393956475,Primary,Female,Widowed,Sales
7290,29,51401.189314929245,Primary,Male,Single,Technical
7291,45,16724.963433254256,Bachelor,Male,Single,Administrative
7292,49,53203.77690975123,PhD,Male,Widowed,Professional
7293,58,63787.13278494755,Primary,Male,Married,Professional
7294,18,65658.59529147149,PhD,Male,Single,Administrative
7295,21,63691.25959743075,Bachelor,Male,Married,Administrative
7296,20,41447.267038056,PhD,Female,Widowed,Professional
7297,20,41345.64347880549,Bachelor,Female,Widowed,Service
7298,63,44166.21242829554,PhD,Female,Divorced,Service
7299,35,63236.18408154367,Bachelor,Female,Divorced,Sales
7300,30,34538.856566556584,High school,Male,Single,Service
7301,57,39960.95401706266,PhD,Male,Married,Service
7302,59,56681.45181360807,High school,Male,Divorced,Technical
7303,41,44272.55495141695,Bachelor,Male,Married,Technical
7304,24,26991.172289160615,PhD,Male,Divorced,Professional
7305,40,54994.73497224657,Bachelor,Female,Divorced,Sales
7306,32,65975.80084522069,Primary,Male,Divorced,Professional
7307,63,38877.86240919087,High school,Female,Widowed,Service
7308,18,47301.89068308217,High school,Male,Married,Professional
7309,38,45299.283473858966,Primary,Male,Divorced,Sales
7310,54,50496.22239878908,Primary,Female,Single,Professional
7311,50,63077.21931742339,Master,Female,Divorced,Service
7312,54,54980.33982160812,PhD,Male,Single,Professional
7313,36,41755.46317340684,Master,Male,Single,Technical
7314,53,40471.2401162226,Bachelor,Male,Widowed,Technical
7315,43,57278.86723635263,Bachelor,Female,Married,Sales
7316,48,29215.016728643255,Bachelor,Male,Widowed,Professional
7317,49,34749.021241859955,Primary,Male,Widowed,Service
7318,33,54808.37054065975,Bachelor,Male,Married,Professional
7319,42,56442.01032172702,High school,Male,Widowed,Administrative
7320,40,38213.560354124405,Primary,Male,Married,Professional
7321,20,47140.07298885724,PhD,Female,Single,Sales
7322,41,71320.48156790399,Bachelor,Female,Widowed,Administrative
7323,51,29080.93324207161,Master,Female,Married,Service
7324,60,50117.006785617305,Master,Male,Widowed,Technical
7325,26,33859.733041051244,Primary,Female,Single,Service
7326,59,68273.3706786881,Bachelor,Male,Single,Sales
7327,63,32317.92385831443,PhD,Male,Widowed,Sales
7328,33,44493.29136722804,PhD,Female,Widowed,Service
7329,37,48164.76730382698,Master,Male,Married,Service
7330,32,39905.32266397672,PhD,Male,Single,Administrative
7331,56,45063.23895376408,PhD,Male,Single,Professional
7332,55,49416.387362369365,High school,Female,Married,Administrative
7333,53,58882.60558953257,Bachelor,Male,Single,Professional
7334,29,24533.992130188584,Master,Female,Married,Administrative
7335,56,46263.299243291054,Master,Female,Single,Sales
7336,46,43990.725230570926,PhD,Female,Widowed,Administrative
7337,53,44058.18818087192,Master,Male,Divorced,Technical
7338,60,73870.10558263879,Primary,Male,Divorced,Professional
7339,49,41224.7505180802,Primary,Male,Divorced,Professional
7340,63,64090.03860533441,High school,Male,Widowed,Service
7341,35,57461.573650851446,High school,Male,Divorced,Administrative
7342,59,42941.85086932254,High school,Female,Single,Service
7343,32,57360.1356459673,Bachelor,Female,Single,Service
7344,58,51255.753477362254,Bachelor,Female,Widowed,Service
7345,53,55888.563069598975,High school,Male,Married,Sales
7346,55,41222.166544465734,PhD,Male,Divorced,Sales
7347,49,65992.71470159979,PhD,Female,Married,Service
7348,52,42762.91388317005,Primary,Female,Married,Sales
7349,64,46608.398572814775,Master,Male,Divorced,Service
7350,49,68238.06492725365,Primary,Female,Divorced,Sales
7351,37,47598.13873760383,Master,Male,Single,Sales
7352,37,48525.43440983486,Master,Female,Single,Administrative
7353,55,58029.44675283735,Bachelor,Male,Single,Sales
7354,41,75033.27755856748,Bachelor,Male,Widowed,Service
7355,30,41725.86745475627,Primary,Female,Married,Sales
7356,64,52129.48329088355,Bachelor,Female,Single,Administrative
7357,34,55813.1871405926,PhD,Female,Married,Administrative
7358,51,45130.59068168605,High school,Female,Widowed,Technical
7359,48,41768.17865647423,Bachelor,Female,Divorced,Administrative
7360,45,65529.21155898542,PhD,Male,Widowed,Technical
7361,56,44235.525769787804,High school,Female,Divorced,Administrative
7362,21,71281.5161563807,High school,Female,Divorced,Sales
7363,40,30324.150733281498,Bachelor,Male,Married,Professional
7364,19,54403.448303981546,Primary,Male,Divorced,Technical
7365,32,59196.02653744267,Primary,Female,Widowed,Professional
7366,45,56823.59595125333,Master,Male,Single,Administrative
7367,18,36873.125444227895,High school,Male,Single,Technical
7368,61,30000.604737752874,Master,Female,Married,Service
7369,27,37778.346906792794,Primary,Male,Divorced,Professional
7370,53,65794.73692226037,Master,Female,Married,Technical
7371,32,69135.39064822887,Primary,Male,Widowed,Service
7372,50,41198.95641050917,Primary,Male,Single,Sales
7373,44,80254.34508980424,High school,Female,Widowed,Technical
7374,30,46893.926438710725,High school,Female,Married,Sales
7375,63,62141.54129832961,Primary,Female,Divorced,Technical
7376,32,49907.917959943006,Master,Female,Single,Professional
7377,37,46738.04600422663,PhD,Female,Single,Administrative
7378,47,64222.653250162264,PhD,Male,Single,Technical
7379,35,69118.86019467036,Bachelor,Male,Single,Professional
7380,24,67140.8704687494,Master,Female,Widowed,Administrative
7381,51,50161.21262447517,High school,Female,Divorced,Service
7382,31,54862.51771572823,Primary,Male,Married,Professional
7383,40,55433.605636624525,Primary,Male,Divorced,Service
7384,61,81148.26876661066,Master,Female,Married,Technical
7385,18,37773.1283901791,Bachelor,Male,Married,Sales
7386,40,48884.840744417255,PhD,Male,Widowed,Administrative
7387,64,36470.163416217714,Master,Male,Married,Technical
7388,32,49177.54364460421,Master,Male,Widowed,Sales
7389,54,43239.86705570251,Master,Female,Divorced,Sales
7390,23,60651.055584389636,Master,Female,Married,Service
7391,28,34773.013792473765,Master,Male,Single,Service
7392,21,78077.435548458,PhD,Female,Single,Sales
7393,22,59681.54999132931,PhD,Female,Divorced,Sales
7394,48,27925.237971644936,Master,Female,Divorced,Professional
7395,23,38578.02929626619,Master,Female,Married,Technical
7396,29,40931.502077263096,Primary,Male,Married,Professional
7397,31,26289.025390489813,PhD,Male,Divorced,Professional
7398,30,70525.61418085155,Primary,Male,Single,Sales
7399,25,39368.22834034275,Primary,Male,Widowed,Service
7400,23,41959.11329889149,Master,Male,Widowed,Sales
7401,28,33293.54603074782,Master,Female,Married,Technical
7402,48,50820.2562699172,High school,Female,Divorced,Sales
7403,21,46766.77560156569,Bachelor,Female,Married,Sales
7404,52,51368.8892695328,Primary,Female,Married,Service
7405,19,58567.69290764244,Master,Female,Divorced,Technical
7406,61,42103.424422924574,Primary,Female,Widowed,Sales
7407,34,45727.12296704287,Master,Female,Married,Technical
7408,57,35861.47018420791,Primary,Female,Single,Sales
7409,35,13545.335456284942,Primary,Female,Widowed,Service
7410,64,48227.60848717242,Bachelor,Male,Single,Technical
7411,25,27998.805491133695,Master,Male,Widowed,Technical
7412,36,64898.98690790206,Bachelor,Female,Married,Service
7413,39,52948.55929622039,PhD,Male,Divorced,Professional
7414,40,55529.09937305966,Primary,Male,Married,Sales
7415,48,45215.60818395378,High school,Male,Widowed,Sales
7416,22,29496.967383848456,PhD,Female,Widowed,Sales
7417,49,65344.86816755055,High school,Male,Single,Professional
7418,21,54856.01473075466,High school,Female,Widowed,Professional
7419,27,33260.93633790077,Bachelor,Male,Married,Administrative
7420,27,66422.50942075237,High school,Male,Married,Professional
7421,52,39260.2785202688,Bachelor,Male,Widowed,Technical
7422,56,63550.017866495196,Bachelor,Male,Divorced,Administrative
7423,48,59653.485728357235,Master,Male,Single,Professional
7424,30,48266.03341437791,Primary,Female,Divorced,Technical
